#,Time,Type,Order,Size,Price,S/L,T/P,Profit,Balance
2768,2023.02.27 11:00,close,1384,0.01,143.822,0,0,-1.03,207.44
2769,2023.02.27 11:15,buy,1385,0.01,143.867,0,0,0,207.44
2770,2023.02.27 17:15,close,1385,0.01,144.223,0,0,2.65,210.09
2771,2023.02.27 18:15,buy,1386,0.01,144.293,0,0,0,210.09
2772,2023.02.27 22:00,close,1386,0.01,144.523,0,0,1.71,211.8
2773,2023.02.27 22:30,buy,1387,0.01,144.526,0,0,0,211.8
2774,2023.02.27 23:54,close at stop,1387,0.01,144.536,0,0,0.07,211.87
2775,2022.08.25 11:55,sell,1388,0.01,136.555,0,0,0,332.83
2776,2022.08.25 16:40,buy,1389,0.01,136.411,0,0,0,332.83
2777,2022.08.25 16:40,close,1388,0.01,136.411,0,0,1.07,333.9
2778,2022.08.25 18:15,close,1389,0.01,136.292,0,0,-0.89,333.01
2779,2022.08.25 18:45,sell,1390,0.01,136.328,0,0,0,333.01
2780,2022.08.25 21:05,close,1390,0.01,136.044,0,0,2.11,335.12
2781,2022.08.25 22:15,sell,1391,0.01,136.112,0,0,0,335.12
2782,2022.08.25 22:20,close,1391,0.01,136.143,0,0,-0.24,334.88
2783,2022.08.25 22:40,buy,1392,0.01,136.192,0,0,0,334.88
2784,2022.08.25 23:50,close,1392,0.01,136.137,0,0,-0.41,334.47
2785,2022.08.26 00:10,sell,1393,0.01,136.117,0,0,0,334.47
2786,2022.08.26 02:20,buy,1394,0.01,136.174,0,0,0,334.47
2787,2022.08.26 02:20,close,1393,0.01,136.174,0,0,-0.43,334.04
2788,2022.08.26 02:35,close,1394,0.01,136.135,0,0,-0.29,333.75
2789,2022.08.26 02:40,buy,1395,0.01,136.188,0,0,0,333.75
2790,2022.08.26 11:45,close,1395,0.01,136.72,0,0,3.96,337.71
2791,2022.08.26 14:55,buy,1396,0.01,136.917,0,0,0,337.71
2792,2022.08.26 16:35,close,1396,0.01,137.679,0,0,5.67,343.38
2793,2022.08.26 18:35,sell,1397,0.01,137.171,0,0,0,343.38
2794,2022.08.26 23:20,buy,1398,0.01,137.028,0,0,0,343.38
2795,2022.08.26 23:20,close,1397,0.01,137.028,0,0,1.06,344.44
2796,2022.08.26 23:40,close,1398,0.01,136.988,0,0,-0.3,344.14
2797,2022.08.26 23:50,buy,1399,0.01,137.051,0,0,0,344.14
2798,2022.08.29 01:00,close,1399,0.01,136.996,0,0,-0.36,343.78
2799,2022.08.29 01:05,buy,1400,0.01,137.137,0,0,0,343.78
2800,2022.08.29 11:40,sell,1401,0.01,137.714,0,0,0,343.78
2801,2022.08.29 11:40,close,1400,0.01,137.714,0,0,4.29,348.07
2802,2022.08.29 12:00,close,1401,0.01,137.862,0,0,-1.1,346.97
2803,2022.08.29 18:10,sell,1402,0.01,138.376,0,0,0,346.97
2804,2022.08.29 18:20,close,1402,0.01,138.55,0,0,-1.29,345.68
2805,2022.08.29 22:00,sell,1403,0.01,138.699,0,0,0,345.68
2806,2022.08.30 01:10,buy,1404,0.01,138.764,0,0,0,345.68
2807,2022.08.30 01:10,close,1403,0.01,138.764,0,0,-0.59,345.09
2808,2022.08.30 01:50,close,1404,0.01,138.679,0,0,-0.63,344.46
2809,2022.08.30 02:45,buy,1405,0.01,138.75,0,0,0,344.46
2810,2022.08.30 03:05,close,1405,0.01,138.677,0,0,-0.54,343.92
2811,2022.08.30 04:30,sell,1406,0.01,138.619,0,0,0,343.92
2812,2022.08.30 04:35,close,1406,0.01,138.535,0,0,0.62,344.54
2813,2022.08.30 06:20,sell,1407,0.01,138.454,0,0,0,344.54
2814,2022.08.30 06:35,close,1407,0.01,138.526,0,0,-0.53,344.01
2815,2022.08.30 07:05,buy,1408,0.01,138.58,0,0,0,344.01
2816,2022.08.30 07:20,close,1408,0.01,138.531,0,0,-0.37,343.64
2817,2022.08.30 07:25,buy,1409,0.01,138.582,0,0,0,343.64
2818,2022.08.30 07:40,close,1409,0.01,138.483,0,0,-0.74,342.9
2819,2022.08.30 08:15,sell,1410,0.01,138.472,0,0,0,342.9
2820,2022.08.30 08:50,close,1410,0.01,138.521,0,0,-0.36,342.54
2821,2022.08.30 09:15,buy,1411,0.01,138.55,0,0,0,342.54
2822,2022.08.30 09:50,close,1411,0.01,138.471,0,0,-0.59,341.95
2823,2022.08.30 10:00,sell,1412,0.01,138.36,0,0,0,341.95
2824,2022.08.30 10:30,close,1412,0.01,138.548,0,0,-1.4,340.55
2825,2022.08.30 10:40,buy,1413,0.01,138.747,0,0,0,340.55
2826,2022.08.30 14:10,sell,1414,0.01,138.647,0,0,0,340.55
2827,2022.08.30 14:10,close,1413,0.01,138.647,0,0,-0.75,339.8
2828,2022.08.30 16:10,buy,1415,0.01,138.843,0,0,0,339.8
2829,2022.08.30 16:10,close,1414,0.01,138.843,0,0,-1.46,338.34
2830,2022.08.30 16:45,close,1415,0.01,138.641,0,0,-1.5,336.84
2831,2022.08.30 17:00,buy,1416,0.01,138.789,0,0,0,336.84
2832,2022.08.30 17:05,sell,1417,0.01,138.608,0,0,0,336.84
2833,2022.08.30 17:05,close,1416,0.01,138.608,0,0,-1.35,335.49
2834,2022.08.30 17:20,buy,1418,0.01,138.793,0,0,0,335.49
2835,2022.08.30 17:20,close,1417,0.01,138.793,0,0,-1.38,334.11
2836,2022.08.30 21:55,sell,1419,0.01,138.897,0,0,0,334.11
2837,2022.08.30 21:55,close,1418,0.01,138.897,0,0,0.77,334.88
2838,2022.08.30 22:00,close,1419,0.01,138.964,0,0,-0.5,334.38
2839,2022.08.30 23:05,buy,1420,0.01,139.055,0,0,0,334.38
2840,2022.08.31 00:05,sell,1421,0.01,138.895,0,0,0,334.38
2841,2022.08.31 00:05,close,1420,0.01,138.895,0,0,-1.14,333.24
2842,2022.08.31 00:20,close,1421,0.01,139.007,0,0,-0.83,332.41
2843,2022.08.31 01:05,sell,1422,0.01,138.968,0,0,0,332.41
2844,2022.08.31 01:20,close,1422,0.01,139.046,0,0,-0.58,331.83
2845,2022.08.31 01:25,buy,1423,0.01,139.072,0,0,0,331.83
2846,2022.08.31 01:40,close,1423,0.01,139.021,0,0,-0.38,331.45
2847,2022.08.31 01:55,buy,1424,0.01,139.066,0,0,0,331.45
2848,2022.08.31 02:00,close,1424,0.01,139.02,0,0,-0.34,331.11
2849,2022.08.31 02:05,buy,1425,0.01,139.102,0,0,0,331.11
2850,2022.08.31 03:20,close,1425,0.01,138.993,0,0,-0.81,330.3
2851,2022.08.31 03:30,sell,1426,0.01,139.001,0,0,0,330.3
2852,2022.08.31 06:40,buy,1427,0.01,138.97,0,0,0,330.3
2853,2022.08.31 06:40,close,1426,0.01,138.97,0,0,0.24,330.54
2854,2022.08.31 06:50,close,1427,0.01,138.937,0,0,-0.25,330.29
2855,2022.08.31 06:55,buy,1428,0.01,138.972,0,0,0,330.29
2856,2022.08.31 09:05,sell,1429,0.01,138.926,0,0,0,330.29
2857,2022.08.31 09:05,close,1428,0.01,138.926,0,0,-0.34,329.95
2858,2022.08.31 14:30,buy,1430,0.01,138.688,0,0,0,329.95
2859,2022.08.31 14:30,close,1429,0.01,138.688,0,0,1.77,331.72
2860,2022.08.31 14:40,close,1430,0.01,138.58,0,0,-0.8,330.92
2861,2022.08.31 14:50,buy,1431,0.01,138.694,0,0,0,330.92
2862,2022.08.31 15:35,close,1431,0.01,138.485,0,0,-1.55,329.37
2863,2022.08.31 15:40,buy,1432,0.01,138.724,0,0,0,329.37
2864,2022.09.01 05:55,sell,1433,0.01,139.784,0,0,0,329.37
2865,2022.09.01 05:55,close,1432,0.01,139.784,0,0,8.02,337.39
2866,2022.09.01 06:10,buy,1434,0.01,139.934,0,0,0,337.39
2867,2022.09.01 06:10,close,1433,0.01,139.934,0,0,-1.12,336.27
2868,2022.09.01 06:50,sell,1435,0.01,139.752,0,0,0,336.27
2869,2022.09.01 06:50,close,1434,0.01,139.752,0,0,-1.36,334.91
2870,2022.09.01 11:05,buy,1436,0.01,139.747,0,0,0,334.91
2871,2022.09.01 11:05,close,1435,0.01,139.747,0,0,0.04,334.95
2872,2022.09.01 11:40,close,1436,0.01,139.585,0,0,-1.21,333.74
2873,2022.09.01 11:45,buy,1437,0.01,139.732,0,0,0,333.74
2874,2022.09.01 12:35,close,1437,0.01,139.5,0,0,-1.73,332.01
2875,2022.09.01 14:05,sell,1438,0.01,139.543,0,0,0,332.01
2876,2022.09.01 14:15,close,1438,0.01,139.623,0,0,-0.59,331.42
2877,2022.09.01 14:25,sell,1439,0.01,139.52,0,0,0,331.42
2878,2022.09.01 16:55,close,1439,0.01,139.163,0,0,2.66,334.08
2879,2022.09.01 17:05,sell,1440,0.01,139.201,0,0,0,334.08
2880,2022.09.01 19:15,buy,1441,0.01,139.296,0,0,0,334.08
2881,2022.09.01 19:15,close,1440,0.01,139.296,0,0,-0.71,333.37
2882,2022.09.01 19:50,close,1441,0.01,139.231,0,0,-0.48,332.89
2883,2022.09.01 20:10,buy,1442,0.01,139.323,0,0,0,332.89
2884,2022.09.02 02:10,sell,1443,0.01,139.386,0,0,0,332.89
2885,2022.09.02 02:10,close,1442,0.01,139.386,0,0,0.52,333.41
2886,2022.09.02 04:00,close,1443,0.01,139.482,0,0,-0.71,332.7
2887,2022.09.02 04:20,buy,1444,0.01,139.449,0,0,0,332.7
2888,2022.09.02 04:25,close,1444,0.01,139.381,0,0,-0.51,332.19
2889,2022.09.02 04:35,buy,1445,0.01,139.466,0,0,0,332.19
2890,2022.09.02 12:40,close,1445,0.01,140.23,0,0,5.68,337.87
2891,2022.09.02 14:15,buy,1446,0.01,140.227,0,0,0,337.87
2892,2022.09.02 14:30,close,1446,0.01,140.191,0,0,-0.27,337.6
2893,2022.09.02 14:35,buy,1447,0.01,140.309,0,0,0,337.6
2894,2022.09.02 16:50,sell,1448,0.01,140.194,0,0,0,337.6
2895,2022.09.02 16:50,close,1447,0.01,140.194,0,0,-0.86,336.74
2896,2022.09.02 17:45,close,1448,0.01,140.371,0,0,-1.32,335.42
2897,2022.09.02 18:20,buy,1449,0.01,140.446,0,0,0,335.42
2898,2022.09.02 19:25,sell,1450,0.01,140.038,0,0,0,335.42
2899,2022.09.02 19:25,close,1449,0.01,140.038,0,0,-3.04,332.38
2900,2022.09.05 09:55,buy,1451,0.01,139.078,0,0,0,332.38
2901,2022.09.05 09:55,close,1450,0.01,139.078,0,0,7.03,339.41
2902,2022.09.05 14:55,sell,1452,0.01,139.314,0,0,0,339.41
2903,2022.09.05 14:55,close,1451,0.01,139.314,0,0,1.76,341.17
2904,2022.09.05 15:10,close,1452,0.01,139.474,0,0,-1.19,339.98
2905,2022.09.05 15:35,buy,1453,0.01,139.451,0,0,0,339.98
2906,2022.09.05 18:15,sell,1454,0.01,139.45,0,0,0,339.98
2907,2022.09.05 18:15,close,1453,0.01,139.45,0,0,-0.01,339.97
2908,2022.09.05 18:55,close,1454,0.01,139.52,0,0,-0.52,339.45
2909,2022.09.05 19:50,buy,1455,0.01,139.551,0,0,0,339.45
2910,2022.09.06 00:05,sell,1456,0.01,139.536,0,0,0,339.45
2911,2022.09.06 00:05,close,1455,0.01,139.536,0,0,-0.06,339.39
2912,2022.09.06 00:40,buy,1457,0.01,139.619,0,0,0,339.39
2913,2022.09.06 00:40,close,1456,0.01,139.619,0,0,-0.62,338.77
2914,2022.09.06 08:40,close,1457,0.01,140.37,0,0,5.58,344.35
2915,2022.09.06 12:20,buy,1458,0.01,140.964,0,0,0,344.35
2916,2022.09.06 13:20,sell,1459,0.01,140.719,0,0,0,344.35
2917,2022.09.06 13:20,close,1458,0.01,140.719,0,0,-1.82,342.53
2918,2022.09.06 14:45,buy,1460,0.01,140.96,0,0,0,342.53
2919,2022.09.06 14:45,close,1459,0.01,140.96,0,0,-1.8,340.73
2920,2022.09.06 14:50,close,1460,0.01,140.878,0,0,-0.61,340.12
2921,2022.09.06 15:05,sell,1461,0.01,140.817,0,0,0,340.12
2922,2022.09.06 15:15,close,1461,0.01,140.924,0,0,-0.8,339.32
2923,2022.09.06 15:25,buy,1462,0.01,140.981,0,0,0,339.32
2924,2022.09.06 16:15,close,1462,0.01,140.853,0,0,-0.95,338.37
2925,2022.09.06 16:30,buy,1463,0.01,141.015,0,0,0,338.37
2926,2022.09.06 16:55,sell,1464,0.01,140.803,0,0,0,338.37
2927,2022.09.06 16:55,close,1463,0.01,140.803,0,0,-1.58,336.79
2928,2022.09.06 17:05,close,1464,0.01,140.986,0,0,-1.36,335.43
2929,2022.09.06 17:15,buy,1465,0.01,141.069,0,0,0,335.43
2930,2022.09.06 22:25,sell,1466,0.01,141.442,0,0,0,335.43
2931,2022.09.06 22:25,close,1465,0.01,141.442,0,0,2.78,338.21
2932,2022.09.07 01:05,close,1466,0.01,141.498,0,0,-0.53,337.68
2933,2022.09.07 01:20,buy,1467,0.01,141.49,0,0,0,337.68
2934,2022.09.07 01:55,close,1467,0.01,141.89,0,0,2.98,340.66
2935,2022.09.07 02:55,buy,1468,0.01,141.637,0,0,0,340.66
2936,2022.09.07 03:45,close,1468,0.01,141.573,0,0,-0.48,340.18
2937,2022.09.07 03:50,buy,1469,0.01,141.649,0,0,0,340.18
2938,2022.09.07 03:55,sell,1470,0.01,141.531,0,0,0,340.18
2939,2022.09.07 03:55,close,1469,0.01,141.531,0,0,-0.88,339.3
2940,2022.09.07 05:05,buy,1471,0.01,141.663,0,0,0,339.3
2941,2022.09.07 05:05,close,1470,0.01,141.663,0,0,-0.98,338.32
2942,2022.09.07 09:50,close,1471,0.01,142.67,0,0,7.49,345.81
2943,2022.09.07 12:15,buy,1472,0.01,142.695,0,0,0,345.81
2944,2022.09.07 17:20,close,1472,0.01,143.62,0,0,6.88,352.69
2945,2022.09.07 19:00,buy,1473,0.01,143.526,0,0,0,352.69
2946,2022.09.08 00:05,sell,1474,0.01,143.782,0,0,0,352.69
2947,2022.09.08 00:05,close,1473,0.01,143.782,0,0,2.05,354.74
2948,2022.09.08 00:10,close,1474,0.01,143.879,0,0,-0.72,354.02
2949,2022.09.08 01:10,buy,1475,0.01,143.91,0,0,0,354.02
2950,2022.09.08 04:20,sell,1476,0.01,143.832,0,0,0,354.02
2951,2022.09.08 04:20,close,1475,0.01,143.832,0,0,-0.58,353.44
2952,2022.09.08 08:30,buy,1477,0.01,143.957,0,0,0,353.44
2953,2022.09.08 08:30,close,1476,0.01,143.957,0,0,-0.93,352.51
2954,2022.09.08 08:50,close,1477,0.01,143.641,0,0,-2.35,350.16
2955,2022.09.08 09:15,sell,1478,0.01,143.738,0,0,0,350.16
2956,2022.09.08 11:50,close,1478,0.01,143.844,0,0,-0.79,349.37
2957,2022.09.08 13:15,buy,1479,0.01,143.932,0,0,0,349.37
2958,2022.09.08 14:00,close,1479,0.01,143.82,0,0,-0.83,348.54
2959,2022.09.08 14:05,sell,1480,0.01,143.767,0,0,0,348.54
2960,2022.09.08 15:40,close,1480,0.01,143.943,0,0,-1.31,347.23
2961,2022.09.08 15:55,buy,1481,0.01,144.254,0,0,0,347.23
2962,2022.09.08 16:05,close,1481,0.01,143.726,0,0,-3.93,343.3
2963,2022.09.08 16:30,sell,1482,0.01,143.693,0,0,0,343.3
2964,2022.09.08 19:40,buy,1483,0.01,143.603,0,0,0,343.3
2965,2022.09.08 19:40,close,1482,0.01,143.603,0,0,0.67,343.97
2966,2022.09.09 02:40,sell,1484,0.01,143.904,0,0,0,343.97
2967,2022.09.09 02:40,close,1483,0.01,143.904,0,0,2.29,346.26
2968,2022.09.09 02:55,close,1484,0.01,144.017,0,0,-0.84,345.42
2969,2022.09.09 03:20,buy,1485,0.01,144.137,0,0,0,345.42
2970,2022.09.09 07:10,close,1485,0.01,143.903,0,0,-1.74,343.68
2971,2022.09.09 09:05,sell,1486,0.01,143.906,0,0,0,343.68
2972,2022.09.09 09:10,close,1486,0.01,143.987,0,0,-0.6,343.08
2973,2022.09.09 09:15,sell,1487,0.01,143.916,0,0,0,343.08
2974,2022.09.09 13:10,close,1487,0.01,142.956,0,0,7.14,350.22
2975,2022.09.09 14:35,sell,1488,0.01,143.089,0,0,0,350.22
2976,2022.09.09 14:55,close,1488,0.01,143.243,0,0,-1.15,349.07
2977,2022.09.09 15:00,sell,1489,0.01,143.074,0,0,0,349.07
2978,2022.09.09 15:05,buy,1490,0.01,143.318,0,0,0,349.07
2979,2022.09.09 15:05,close,1489,0.01,143.318,0,0,-1.82,347.25
2980,2022.09.09 15:50,close,1490,0.01,143.053,0,0,-1.97,345.28
2981,2022.09.09 16:55,buy,1491,0.01,143.33,0,0,0,345.28
2982,2022.09.09 17:05,close,1491,0.01,143.182,0,0,-1.1,344.18
2983,2022.09.09 17:45,sell,1492,0.01,143.065,0,0,0,344.18
2984,2022.09.09 18:15,close,1492,0.01,143.192,0,0,-0.94,343.24
2985,2022.09.09 18:25,sell,1493,0.01,143.062,0,0,0,343.24
2986,2022.09.09 19:10,buy,1494,0.01,143.217,0,0,0,343.24
2987,2022.09.09 19:10,close,1493,0.01,143.217,0,0,-1.16,342.08
2988,2022.09.09 23:45,sell,1495,0.01,143.248,0,0,0,342.08
2989,2022.09.09 23:45,close,1494,0.01,143.248,0,0,0.23,342.31
2990,2022.09.12 00:01,close,1495,0.01,143.565,0,0,-2.47,339.84
2991,2022.09.12 00:05,buy,1496,0.01,143.473,0,0,0,339.84
2992,2022.09.12 04:30,sell,1497,0.01,143.5,0,0,0,339.84
2993,2022.09.12 04:30,close,1496,0.01,143.5,0,0,0.2,340.04
2994,2022.09.12 04:35,close,1497,0.01,143.602,0,0,-0.76,339.28
2995,2022.09.12 12:30,buy,1498,0.01,145.137,0,0,0,339.28
2996,2022.09.12 12:35,close,1498,0.01,145.079,0,0,-0.44,338.84
2997,2022.09.12 12:40,sell,1499,0.01,144.902,0,0,0,338.84
2998,2022.09.12 21:25,buy,1500,0.01,144.4,0,0,0,338.84
2999,2022.09.12 21:25,close,1499,0.01,144.4,0,0,3.73,342.57
3000,2022.09.13 01:15,sell,1501,0.01,144.424,0,0,0,342.57
3001,2022.09.13 01:15,close,1500,0.01,144.424,0,0,0.23,342.8
3002,2022.09.13 01:50,close,1501,0.01,144.494,0,0,-0.52,342.28
3003,2022.09.13 03:00,sell,1502,0.01,144.421,0,0,0,342.28
3004,2022.09.13 03:05,buy,1503,0.01,144.565,0,0,0,342.28
3005,2022.09.13 03:05,close,1502,0.01,144.565,0,0,-1.07,341.21
3006,2022.09.13 04:00,close,1503,0.01,144.372,0,0,-1.44,339.77
3007,2022.09.13 04:55,sell,1504,0.01,144.438,0,0,0,339.77
3008,2022.09.13 08:15,buy,1505,0.01,144.425,0,0,0,339.77
3009,2022.09.13 08:15,close,1504,0.01,144.425,0,0,0.1,339.87
3010,2022.09.13 08:45,close,1505,0.01,144.331,0,0,-0.7,339.17
3011,2022.09.13 09:05,sell,1506,0.01,144.326,0,0,0,339.17
3012,2022.09.13 10:05,close,1506,0.01,144.432,0,0,-0.79,338.38
3013,2022.09.13 10:15,sell,1507,0.01,144.227,0,0,0,338.38
3014,2022.09.13 11:05,buy,1508,0.01,144.411,0,0,0,338.38
3015,2022.09.13 11:05,close,1507,0.01,144.411,0,0,-1.37,337.01
3016,2022.09.13 15:20,sell,1509,0.01,144.441,0,0,0,337.01
3017,2022.09.13 15:20,close,1508,0.01,144.441,0,0,0.23,337.24
3018,2022.09.13 15:35,close,1509,0.01,144.784,0,0,-2.55,334.69
3019,2022.09.13 15:45,buy,1510,0.01,144.675,0,0,0,334.69
3020,2022.09.13 16:40,sell,1511,0.01,144.233,0,0,0,334.69
3021,2022.09.13 16:40,close,1510,0.01,144.233,0,0,-3.29,331.4
3022,2022.09.13 17:00,close,1511,0.01,144.596,0,0,-2.7,328.7
3023,2022.09.13 17:40,sell,1512,0.01,144.364,0,0,0,328.7
3024,2022.09.14 01:00,buy,1513,0.01,144.209,0,0,0,328.7
3025,2022.09.14 01:00,close,1512,0.01,144.209,0,0,1.04,329.74
3026,2022.09.14 02:45,close,1513,0.01,144.058,0,0,-1.12,328.62
3027,2022.09.14 02:55,sell,1514,0.01,144.171,0,0,0,328.62
3028,2022.09.14 04:15,close,1514,0.01,144.385,0,0,-1.6,327.02
3029,2022.09.14 04:45,buy,1515,0.01,144.317,0,0,0,327.02
3030,2022.09.14 04:55,close,1515,0.01,144.262,0,0,-0.41,326.61
3031,2022.09.14 05:30,buy,1516,0.01,144.308,0,0,0,326.61
3032,2022.09.14 05:40,close,1516,0.01,144.16,0,0,-1.1,325.51
3033,2022.09.14 05:45,sell,1517,0.01,144.148,0,0,0,325.51
3034,2022.09.14 06:05,close,1517,0.01,144.244,0,0,-0.72,324.79
3035,2022.09.14 06:20,buy,1518,0.01,144.326,0,0,0,324.79
3036,2022.09.14 06:30,close,1518,0.01,144.181,0,0,-1.08,323.71
3037,2022.09.14 06:35,sell,1519,0.01,144.12,0,0,0,323.71
3038,2022.09.14 06:55,close,1519,0.01,144.29,0,0,-1.27,322.44
3039,2022.09.14 07:35,sell,1520,0.01,143.906,0,0,0,322.44
3040,2022.09.14 12:25,buy,1521,0.01,143.497,0,0,0,322.44
3041,2022.09.14 12:25,close,1520,0.01,143.497,0,0,3.04,325.48
3042,2022.09.14 14:35,sell,1522,0.01,143.271,0,0,0,325.48
3043,2022.09.14 14:35,close,1521,0.01,143.271,0,0,-1.69,323.79
3044,2022.09.14 16:20,close,1522,0.01,142.677,0,0,4.42,328.21
3045,2022.09.14 18:15,sell,1523,0.01,142.725,0,0,0,328.21
3046,2022.09.14 18:40,close,1523,0.01,142.804,0,0,-0.58,327.63
3047,2022.09.14 18:45,buy,1524,0.01,142.855,0,0,0,327.63
3048,2022.09.14 19:05,close,1524,0.01,142.75,0,0,-0.78,326.85
3049,2022.09.14 19:15,buy,1525,0.01,142.886,0,0,0,326.85
3050,2022.09.14 21:55,sell,1526,0.01,142.801,0,0,0,326.85
3051,2022.09.14 21:55,close,1525,0.01,142.801,0,0,-0.63,326.22
3052,2022.09.14 22:10,close,1526,0.01,142.893,0,0,-0.69,325.53
3053,2022.09.14 22:15,sell,1527,0.01,142.823,0,0,0,325.53
3054,2022.09.14 23:00,close,1527,0.01,142.906,0,0,-0.61,324.92
3055,2022.09.15 00:05,sell,1528,0.01,142.756,0,0,0,324.92
3056,2022.09.15 03:55,buy,1529,0.01,142.928,0,0,0,324.92
3057,2022.09.15 03:55,close,1528,0.01,142.928,0,0,-1.28,323.64
3058,2022.09.15 04:15,close,1529,0.01,142.678,0,0,-1.86,321.78
3059,2022.09.15 04:35,sell,1530,0.01,142.689,0,0,0,321.78
3060,2022.09.15 04:50,close,1530,0.01,142.727,0,0,-0.28,321.5
3061,2022.09.15 05:10,buy,1531,0.01,142.804,0,0,0,321.5
3062,2022.09.15 13:40,sell,1532,0.01,143.117,0,0,0,321.5
3063,2022.09.15 13:40,close,1531,0.01,143.117,0,0,2.33,323.83
3064,2022.09.15 14:45,close,1532,0.01,143.313,0,0,-1.46,322.37
3065,2022.09.15 14:55,buy,1533,0.01,143.309,0,0,0,322.37
3066,2022.09.15 17:05,sell,1534,0.01,143.234,0,0,0,322.37
3067,2022.09.15 17:05,close,1533,0.01,143.234,0,0,-0.56,321.81
3068,2022.09.15 17:10,close,1534,0.01,143.325,0,0,-0.68,321.13
3069,2022.09.15 17:30,sell,1535,0.01,143.242,0,0,0,321.13
3070,2022.09.15 17:45,close,1535,0.01,143.344,0,0,-0.76,320.37
3071,2022.09.15 18:05,buy,1536,0.01,143.406,0,0,0,320.37
3072,2022.09.15 18:20,close,1536,0.01,143.326,0,0,-0.6,319.77
3073,2022.09.15 18:25,buy,1537,0.01,143.38,0,0,0,319.77
3074,2022.09.15 20:55,close,1537,0.01,143.313,0,0,-0.49,319.28
3075,2022.09.15 21:20,sell,1538,0.01,143.368,0,0,0,319.28
3076,2022.09.15 21:25,close,1538,0.01,143.413,0,0,-0.33,318.95
3077,2022.09.15 21:50,sell,1539,0.01,143.331,0,0,0,318.95
3078,2022.09.15 22:40,close,1539,0.01,143.472,0,0,-1.05,317.9
3079,2022.09.15 22:50,buy,1540,0.01,143.459,0,0,0,317.9
3080,2022.09.15 23:00,close,1540,0.01,143.385,0,0,-0.55,317.35
3081,2022.09.15 23:40,buy,1541,0.01,143.479,0,0,0,317.35
3082,2022.09.16 00:10,close,1541,0.01,143.423,0,0,-0.37,316.98
3083,2022.09.16 00:25,sell,1542,0.01,143.388,0,0,0,316.98
3084,2022.09.16 04:50,buy,1543,0.01,143.273,0,0,0,316.98
3085,2022.09.16 04:50,close,1542,0.01,143.273,0,0,0.86,317.84
3086,2022.09.16 05:00,close,1543,0.01,143.205,0,0,-0.51,317.33
3087,2022.09.16 05:40,buy,1544,0.01,143.283,0,0,0,317.33
3088,2022.09.16 07:50,sell,1545,0.01,143.216,0,0,0,317.33
3089,2022.09.16 07:50,close,1544,0.01,143.216,0,0,-0.5,316.83
3090,2022.09.16 08:55,close,1545,0.01,143.335,0,0,-0.88,315.95
3091,2022.09.16 09:20,buy,1546,0.01,143.327,0,0,0,315.95
3092,2022.09.16 10:20,close,1546,0.01,143.174,0,0,-1.14,314.81
3093,2022.09.16 12:35,sell,1547,0.01,142.946,0,0,0,314.81
3094,2022.09.16 12:40,close,1547,0.01,143.081,0,0,-1.01,313.8
3095,2022.09.16 12:55,sell,1548,0.01,142.946,0,0,0,313.8
3096,2022.09.16 13:45,close,1548,0.01,143.007,0,0,-0.45,313.35
3097,2022.09.16 15:50,sell,1549,0.01,142.706,0,0,0,313.35
3098,2022.09.16 17:10,buy,1550,0.01,142.912,0,0,0,313.35
3099,2022.09.16 17:10,close,1549,0.01,142.912,0,0,-1.53,311.82
3100,2022.09.16 20:55,sell,1551,0.01,142.968,0,0,0,311.82
3101,2022.09.16 20:55,close,1550,0.01,142.968,0,0,0.42,312.24
3102,2022.09.16 22:05,close,1551,0.01,143.106,0,0,-1.03,311.21
3103,2022.09.16 22:30,sell,1552,0.01,142.977,0,0,0,311.21
3104,2022.09.16 22:45,close,1552,0.01,143.053,0,0,-0.57,310.64
3105,2022.09.16 23:00,buy,1553,0.01,143.111,0,0,0,310.64
3106,2022.09.19 00:05,close,1553,0.01,143.016,0,0,-0.65,309.99
3107,2022.09.19 00:10,buy,1554,0.01,143.155,0,0,0,309.99
3108,2022.09.19 02:50,sell,1555,0.01,143.048,0,0,0,309.99
3109,2022.09.19 02:50,close,1554,0.01,143.048,0,0,-0.8,309.19
3110,2022.09.19 03:05,close,1555,0.01,143.156,0,0,-0.8,308.39
3111,2022.09.19 03:25,sell,1556,0.01,143.068,0,0,0,308.39
3112,2022.09.19 03:40,close,1556,0.01,143.152,0,0,-0.62,307.77
3113,2022.09.19 04:20,sell,1557,0.01,143.074,0,0,0,307.77
3114,2022.09.19 04:50,close,1557,0.01,143.155,0,0,-0.61,307.16
3115,2022.09.19 04:55,buy,1558,0.01,143.237,0,0,0,307.16
3116,2022.09.19 05:30,close,1558,0.01,143.102,0,0,-1,306.16
3117,2022.09.19 06:05,sell,1559,0.01,143.083,0,0,0,306.16
3118,2022.09.19 06:10,close,1559,0.01,143.139,0,0,-0.42,305.74
3119,2022.09.19 07:00,buy,1560,0.01,143.157,0,0,0,305.74
3120,2022.09.19 07:10,close,1560,0.01,143.119,0,0,-0.29,305.45
3121,2022.09.19 07:15,sell,1561,0.01,143.096,0,0,0,305.45
3122,2022.09.19 07:20,close,1561,0.01,143.146,0,0,-0.37,305.08
3123,2022.09.19 07:35,sell,1562,0.01,143.112,0,0,0,305.08
3124,2022.09.19 08:10,close,1562,0.01,143.149,0,0,-0.27,304.81
3125,2022.09.19 08:30,buy,1563,0.01,143.174,0,0,0,304.81
3126,2022.09.19 08:40,close,1563,0.01,143.087,0,0,-0.65,304.16
